"","start.year","start.month","start.dayofweek","start.hour","Member.type","total.rides","avg.duration"
"1846",2016,"October","Thursday",7,"Member",1201,12.0702497918401
"1847",2016,"October","Thursday",8,"Casual",94,27.078829787234
"1848",2016,"October","Thursday",8,"Member",1697,11.8970595167943
"1849",2016,"October","Thursday",9,"Casual",94,33.2013829787234
"1850",2016,"October","Thursday",9,"Member",691,11.4015629522431
"1851",2016,"October","Thursday",10,"Casual",135,45.5835555555556
"1852",2016,"October","Thursday",10,"Member",328,13.4385975609756
"1853",2016,"October","Thursday",11,"Casual",157,44.3961146496815
"1854",2016,"October","Thursday",11,"Member",359,10.528635097493
"1855",2016,"October","Thursday",12,"Casual",177,35.8709039548023
"1856",2016,"October","Thursday",12,"Member",477,10.6206708595388
"1857",2016,"October","Thursday",13,"Casual",190,43.8496315789474
"1858",2016,"October","Thursday",13,"Member",400,10.698275
"1859",2016,"October","Thursday",14,"Casual",178,35.599606741573
"1860",2016,"October","Thursday",14,"Member",379,10.6339313984169
"1861",2016,"October","Thursday",15,"Casual",244,40.6260245901639
"1862",2016,"October","Thursday",15,"Member",452,11.648407079646
"1863",2016,"October","Thursday",16,"Casual",221,44.522850678733
"1864",2016,"October","Thursday",16,"Member",944,11.8129025423729
"1865",2016,"October","Thursday",17,"Casual",307,35.9359283387622
"1866",2016,"October","Thursday",17,"Member",1767,12.6607413695529
"1867",2016,"October","Thursday",18,"Casual",251,27.8140239043825
"1868",2016,"October","Thursday",18,"Member",1601,13.2552154903186
"1869",2016,"October","Thursday",19,"Casual",160,23.435
"1870",2016,"October","Thursday",19,"Member",889,11.6587064116985
"1871",2016,"October","Thursday",20,"Casual",118,44.0224576271186
"1872",2016,"October","Thursday",20,"Member",587,11.5806132879046
"1873",2016,"October","Thursday",21,"Casual",73,26.1395890410959
"1874",2016,"October","Thursday",21,"Member",436,11.4203669724771
"1875",2016,"October","Thursday",22,"Casual",64,25.86625
"1876",2016,"October","Thursday",22,"Member",287,13.6359233449477
"1877",2016,"October","Thursday",23,"Casual",31,30.2683870967742
"1878",2016,"October","Thursday",23,"Member",145,15.1447586206897
"1879",2016,"October","Tuesday",0,"Casual",9,24.4222222222222
"1880",2016,"October","Tuesday",0,"Member",39,10.6351282051282
"1881",2016,"October","Tuesday",1,"Casual",3,13.4533333333333
"1882",2016,"October","Tuesday",1,"Member",11,9.35272727272727
"1883",2016,"October","Tuesday",2,"Casual",6,15.915
"1884",2016,"October","Tuesday",2,"Member",9,17.8655555555556
"1885",2016,"October","Tuesday",3,"Casual",1,27.95
"1886",2016,"October","Tuesday",3,"Member",11,12.0763636363636
"1887",2016,"October","Tuesday",4,"Casual",1,29.12
"1888",2016,"October","Tuesday",4,"Member",15,11.714
"1889",2016,"October","Tuesday",5,"Casual",5,16.852
"1890",2016,"October","Tuesday",5,"Member",133,10.5853383458647
"1891",2016,"October","Tuesday",6,"Casual",14,15.8142857142857
"1892",2016,"October","Tuesday",6,"Member",420,9.63335714285714
"1893",2016,"October","Tuesday",7,"Casual",56,22.9303571428571
"1894",2016,"October","Tuesday",7,"Member",1237,11.827316087308
"1895",2016,"October","Tuesday",8,"Casual",88,19.9769318181818
"1896",2016,"October","Tuesday",8,"Member",1642,12.2821741778319
"1897",2016,"October","Tuesday",9,"Casual",95,36.8852631578947
"1898",2016,"October","Tuesday",9,"Member",698,10.8076934097421
"1899",2016,"October","Tuesday",10,"Casual",161,53.495652173913
"1900",2016,"October","Tuesday",10,"Member",313,12.7408306709265
"1901",2016,"October","Tuesday",11,"Casual",160,37.3286875
"1902",2016,"October","Tuesday",11,"Member",378,12.6345502645503
"1903",2016,"October","Tuesday",12,"Casual",180,41.1796666666667
"1904",2016,"October","Tuesday",12,"Member",516,10.4861821705426
"1905",2016,"October","Tuesday",13,"Casual",191,40.8076439790576
"1906",2016,"October","Tuesday",13,"Member",472,11.236313559322
"1907",2016,"October","Tuesday",14,"Casual",226,40.3025221238938
"1908",2016,"October","Tuesday",14,"Member",454,11.4455066079295
"1909",2016,"October","Tuesday",15,"Casual",228,40.8735087719298
"1910",2016,"October","Tuesday",15,"Member",533,10.9870919324578
"1911",2016,"October","Tuesday",16,"Casual",220,36.1343181818182
"1912",2016,"October","Tuesday",16,"Member",983,13.1673448626653
"1913",2016,"October","Tuesday",17,"Casual",319,30.8044827586207
"1914",2016,"October","Tuesday",17,"Member",1989,13.5881699346405
"1915",2016,"October","Tuesday",18,"Casual",235,28.4194893617021
"1916",2016,"October","Tuesday",18,"Member",1622,13.0110110974106
"1917",2016,"October","Tuesday",19,"Casual",140,33.3302142857143
"1918",2016,"October","Tuesday",19,"Member",880,12.0645227272727
"1919",2016,"October","Tuesday",20,"Casual",89,24.4013483146067
"1920",2016,"October","Tuesday",20,"Member",610,11.6471147540984
"1921",2016,"October","Tuesday",21,"Casual",72,28.825
"1922",2016,"October","Tuesday",21,"Member",407,11.1638083538084
"1923",2016,"October","Tuesday",22,"Casual",37,39.0491891891892
"1924",2016,"October","Tuesday",22,"Member",289,10.9551211072664
"1925",2016,"October","Tuesday",23,"Casual",43,26.0562790697674
"1926",2016,"October","Tuesday",23,"Member",99,10.680202020202
"1927",2016,"October","Wednesday",0,"Casual",15,96.3826666666667
"1928",2016,"October","Wednesday",0,"Member",48,10.7977083333333
"1929",2016,"October","Wednesday",1,"Casual",8,16.15625
"1930",2016,"October","Wednesday",1,"Member",15,10.568
"1931",2016,"October","Wednesday",2,"Casual",4,30.74
"1932",2016,"October","Wednesday",2,"Member",7,11.5985714285714
"1933",2016,"October","Wednesday",3,"Member",3,11.26
"1934",2016,"October","Wednesday",4,"Member",7,13.2371428571429
"1935",2016,"October","Wednesday",5,"Casual",9,21.82
"1936",2016,"October","Wednesday",5,"Member",126,10.6170634920635
"1937",2016,"October","Wednesday",6,"Casual",19,12.1589473684211
"1938",2016,"October","Wednesday",6,"Member",428,11.1173364485981
"1939",2016,"October","Wednesday",7,"Casual",58,39.5693103448276
"1940",2016,"October","Wednesday",7,"Member",1257,12.0181782020684
"1941",2016,"October","Wednesday",8,"Casual",114,30.5242105263158
"1942",2016,"October","Wednesday",8,"Member",1616,11.9829022277228
"1943",2016,"October","Wednesday",9,"Casual",88,37.8073863636364
"1944",2016,"October","Wednesday",9,"Member",703,12.054893314367
"1945",2016,"October","Wednesday",10,"Casual",125,53.85872
"1946",2016,"October","Wednesday",10,"Member",332,14.0605421686747
"1947",2016,"October","Wednesday",11,"Casual",162,48.5904320987654
"1948",2016,"October","Wednesday",11,"Member",384,10.8380989583333
"1949",2016,"October","Wednesday",12,"Casual",147,43.786462585034
"1950",2016,"October","Wednesday",12,"Member",525,11.2658857142857
"1951",2016,"October","Wednesday",13,"Casual",206,40.4684951456311
"1952",2016,"October","Wednesday",13,"Member",542,10.7435608856089
"1953",2016,"October","Wednesday",14,"Casual",206,34.7592718446602
"1954",2016,"October","Wednesday",14,"Member",457,12.4708971553611
"1955",2016,"October","Wednesday",15,"Casual",230,37.338
"1956",2016,"October","Wednesday",15,"Member",569,11.7743233743409
"1957",2016,"October","Wednesday",16,"Casual",227,42.1504845814978
"1958",2016,"October","Wednesday",16,"Member",989,11.9278665318504
"1959",2016,"October","Wednesday",17,"Casual",291,38.0315120274914
"1960",2016,"October","Wednesday",17,"Member",1863,13.5760493827161
"1961",2016,"October","Wednesday",18,"Casual",223,38.7104484304933
"1962",2016,"October","Wednesday",18,"Member",1557,13.4408092485549
"1963",2016,"October","Wednesday",19,"Casual",142,28.9894366197183
"1964",2016,"October","Wednesday",19,"Member",921,12.4751357220413
"1965",2016,"October","Wednesday",20,"Casual",74,30.9924324324324
"1966",2016,"October","Wednesday",20,"Member",624,11.2404807692308
"1967",2016,"October","Wednesday",21,"Casual",64,30.73703125
"1968",2016,"October","Wednesday",21,"Member",368,12.6047282608696
"1969",2016,"October","Wednesday",22,"Casual",50,40.6684
"1970",2016,"October","Wednesday",22,"Member",267,11.5601123595506
"1971",2016,"October","Wednesday",23,"Casual",45,20.1195555555556
"1972",2016,"October","Wednesday",23,"Member",183,9.77874316939891
